gene_id_Zm	OG	module_num	module_color	sink_source	hub_ranking_kME	description (maizeGDB's maizemine)
Zm00001eb405500	OG0001799	2	blue	source	0.60094963	Mini zinc finger protein 2
Zm00001eb405530	OG0001799	2	blue	source	0.60094963	Mini zinc finger protein 2
Zm00001eb438880	OG0001799	2	blue	source	0.60094963	Mini zinc finger protein 2
Zm00001eb440430	OG0001799	2	blue	source	0.60094963	Mini zinc finger protein 2
Zm00001eb075660	OG0020229	2	blue	source	0.60088975	( )-neomenthol dehydrogenase
Zm00001eb318150	OG0002833	2	blue	source	0.59859724	4-hydroxy-7-methoxy-3-oxo-3
Zm00001eb070790	OG0009443	2	blue	source	0.59847701	lecithin-cholesterol acyltransferase-like 4
Zm00001eb011220	OG0019160	2	blue	source	0.59698325	Regulator of Vps4 activity in the MVB pathway protein
Zm00001eb041390	OG0015736	2	blue	source	0.59632531	Ribonuclease T(2)
Zm00001eb212310	OG0005689	2	blue	source	0.59630384	
Zm00001eb078100	OG0011020	2	blue	source	0.59515554	Leucine-rich repeat family protein
Zm00001eb258950	OG0017561	2	blue	source	0.5945726	Acetyl-CoA C-acyltransferase-like protein
Zm00001eb018000	OG0017649	2	blue	source	0.59442062	Protein-serine/threonine kinase
Zm00001eb394190	OG0017649	2	blue	source	0.59442062	Protein-serine/threonine kinase
Zm00001eb257590	OG0001959	2	blue	source	0.59404226	UDP-glucuronate 4-epimerase 1
Zm00001eb278370	OG0001959	2	blue	source	0.59404226	UDP-glucuronic acid 4-epimerase
Zm00001eb374410	OG0001959	2	blue	source	0.59404226	UDP-glucuronic acid 4-epimerase
Zm00001eb236990	OG0013949	2	blue	source	0.59370435	Putative ATP-dependent Clp-type protease (AAA ATPase superfamily)
Zm00001eb358160	OG0014887	2	blue	source	0.59339501	
Zm00001eb147510	OG0007680	2	blue	source	0.5929858	nematode resistance protein-like HSPRO2
Zm00001eb367110	OG0007680	2	blue	source	0.5929858	Nematode resistance protein-like HSPRO2
Zm00001eb007790	OG0011179	2	blue	source	0.59185383	
Zm00001eb264960	OG0016752	2	blue	source	0.59135135	Acetylornithine transaminase
Zm00001eb293660	OG0012676	2	blue	source	0.59104313	receptor-like protein kinase HSL1
Zm00001eb371930	OG0001451	2	blue	source	0.59034773	DUF679 domain membrane protein 7
Zm00001eb390460	OG0015262	2	blue	source	0.59033513	AMMECR1 domain-containing protein
Zm00001eb369590	OG0016469	2	blue	source	0.59015182	Thioredoxin
Zm00001eb257060	OG0012984	2	blue	source	0.58994663	MADS box interactor-like
Zm00001eb066680	OG0015794	2	blue	source	0.58921937	Polyamine oxidase 4
Zm00001eb061940	OG0008134	2	blue	source	0.58766464	TLC domain-containing protein
Zm00001eb212410	OG0008134	2	blue	source	0.58766464	TLC domain-containing protein
Zm00001eb180480	OG0005102	2	blue	source	0.58726134	MACPF domain-containing protein
Zm00001eb241040	OG0005102	2	blue	source	0.58726134	MACPF domain-containing protein
Zm00001eb103980	OG0010520	2	blue	source	0.58634254	Syringolide-induced protein 14-1-1
Zm00001eb331720	OG0010520	2	blue	source	0.58634254	Syringolide-induced protein 14-1-1
Zm00001eb139520	OG0014650	2	blue	source	0.5852558	Transcription factor LHW
Zm00001eb407240	OG0014650	2	blue	source	0.5852558	Transcription factor LHW
Zm00001eb384280	OG0021637	2	blue	source	0.58339871	Inositol oxygenase
Zm00001eb024380	OG0016908	2	blue	source	0.5828529	PLATZ transcription factor
Zm00001eb068120	OG0005965	2	blue	source	0.58228216	Aspergillus nuclease S(1)
Zm00001eb014890	OG0020383	2	blue	source	0.58138903	#N/A
Zm00001eb058810	OG0012187	2	blue	source	0.57910566	
Zm00001eb213890	OG0012187	2	blue	source	0.57910566	
Zm00001eb355420	OG0021827	2	blue	source	0.578145	Calcium-transporting ATPase 4
Zm00001eb192960	OG0009852	2	blue	source	0.57728231	Ethylene-responsive transcription factor 1
Zm00001eb257170	OG0009852	2	blue	source	0.57728231	Ethylene-responsive transcription factor RAP2-3
Zm00001eb051750	OG0005598	2	blue	source	0.57716356	Zinc finger protein 1
Zm00001eb219210	OG0005598	2	blue	source	0.57716356	Zinc finger protein 7
Zm00001eb283840	OG0001667	2	blue	source	0.57712088	signaling peptide TAXIMIN 1
Zm00001eb169450	OG0004858	2	blue	source	0.57688253	Lipase/lipooxygenase
Zm00001eb043620	OG0002918	2	blue	source	0.57607628	Cytochrome P450 family 87 subfamily A polypeptide 6
Zm00001eb005550	OG0023018	2	blue	source	0.57573907	#N/A
Zm00001eb075040	OG0001751	2	blue	source	0.57466809	probable serine/threonine-protein kinase PBL19
Zm00001eb186250	OG0001751	2	blue	source	0.57466809	probable serine/threonine-protein kinase PBL19
Zm00001eb293060	OG0001751	2	blue	source	0.57466809	Eukaryotic aspartyl protease family protein
Zm00001eb018180	OG0016021	2	blue	source	0.57271049	Glucan endo-1
Zm00001eb394050	OG0016021	2	blue	source	0.57271049	Glucan endo-1
Zm00001eb408850	OG0009446	2	blue	source	0.57191664	GRAM domain-containing protein
Zm00001eb353760	OG0020321	2	blue	source	0.57189637	
Zm00001eb048370	OG0007879	2	blue	source	0.56839131	Cyclic dof factor 2
Zm00001eb223240	OG0007879	2	blue	source	0.56839131	Cyclic dof factor 2
Zm00001eb228570	OG0006747	2	blue	source	0.5670081	Catalase
Zm00001eb240700	OG0005546	2	blue	source	0.56634561	Cysteine proteinase 1
Zm00001eb014180	OG0022319	2	blue	source	0.56624575	Peroxisomal membrane protein 11-3
Zm00001eb096370	OG0016569	2	blue	source	0.563581	
Zm00001eb096480	OG0016569	2	blue	source	0.563581	Senescence-specific cysteine protease SAG39
Zm00001eb241670	OG0003348	2	blue	source	0.56342975	GH10 domain-containing protein
Zm00001eb100250	OG0011625	2	blue	source	0.56266961	GTP diphosphokinase
Zm00001eb314240	OG0011625	2	blue	source	0.56266961	GTP diphosphokinase
Zm00001eb176160	OG0009479	2	blue	source	0.56265895	Monodehydroascorbate reductase
Zm00001eb192680	OG0012989	2	blue	source	0.56248593	probable alpha
Zm00001eb257510	OG0012989	2	blue	source	0.56248593	probable alpha
Zm00001eb325500	OG0015382	2	blue	source	0.56160984	Major facilitator superfamily domain-containing protein 12
Zm00001eb232960	OG0010740	2	blue	source	0.56125566	4-hydroxyphenylpyruvate dioxygenase
Zm00001eb054800	OG0010695	2	blue	source	0.56012659	GLTP domain-containing protein
Zm00001eb216430	OG0010695	2	blue	source	0.56012659	GLTP domain-containing protein
Zm00001eb148110	OG0016447	2	blue	source	0.55987369	Acyl-coenzyme A oxidase
Zm00001eb387030	OG0022498	2	blue	source	0.55938371	Purple acid phosphatase
Zm00001eb032230	OG0012870	2	blue	source	0.55784185	Cationic amino acid transporter 4 vacuolar
Zm00001eb146690	OG0009985	2	blue	source	0.55760648	G-box-binding factor 4
Zm00001eb366690	OG0009985	2	blue	source	0.55760648	G-box-binding factor 4
Zm00001eb330910	OG0008116	2	blue	source	0.55573316	NAC domain-containing protein
Zm00001eb072870	OG0008268	2	blue	source	0.55556753	HTH myb-type domain-containing protein
Zm00001eb428070	OG0008268	2	blue	source	0.55556753	HTH myb-type domain-containing protein
Zm00001eb276590	OG0008553	2	blue	source	0.55473411	EIN3-binding F-box protein 1
Zm00001eb386390	OG0008553	2	blue	source	0.55473411	EIN3-binding F-box protein 1
Zm00001eb003890	OG0017755	2	blue	source	0.5545178	#N/A
Zm00001eb066210	OG0022937	2	blue	source	0.55427794	Syntaxin-24
Zm00001eb155060	OG0007712	2	blue	source	0.55348594	Cytidine deaminase
Zm00001eb361370	OG0007712	2	blue	source	0.55348594	Cytidine deaminase
Zm00001eb009540	OG0019172	2	blue	source	0.55302579	#N/A
Zm00001eb128000	OG0005215	2	blue	source	0.55257863	NAC domain containing protein 50
Zm00001eb333350	OG0005215	2	blue	source	0.55257863	NAC4 transcription factor
Zm00001eb080920	OG0007392	2	blue	source	0.55201893	Putative WRKY transcription factor 19
Zm00001eb423980	OG0007392	2	blue	source	0.55201893	Putative WRKY transcription factor 19
Zm00001eb293120	OG0017600	2	blue	source	0.55172069	
Zm00001eb353290	OG0017600	2	blue	source	0.55172069	
Zm00001eb042350	OG0014143	2	blue	source	0.55105326	Protein kinase domain-containing protein
Zm00001eb370370	OG0018759	2	blue	source	0.55050569	Glycerophosphodiester phosphodiesterase
Zm00001eb202140	OG0005144	2	blue	source	0.55036055	BEL1-like homeodomain protein 1
Zm00001eb100060	OG0011261	2	blue	source	0.5494549	Choline/ethanolamine kinase
Zm00001eb313980	OG0011261	2	blue	source	0.5494549	Choline/ethanolamine kinase
Zm00001eb293310	OG0023518	2	blue	source	0.54907169	DNAJ heat shock N-terminal domain-containing protein
Zm00001eb114990	OG0007214	2	blue	source	0.5487233	F-box/kelch-repeat protein SKIP11
Zm00001eb167290	OG0007214	2	blue	source	0.5487233	F-box/kelch-repeat protein SKIP11
Zm00001eb222280	OG0020805	2	blue	source	0.54700326	GTD-binding domain-containing protein
Zm00001eb153660	OG0011574	2	blue	source	0.54689731	Auxin-responsive protein IAA6
Zm00001eb204850	OG0006664	2	blue	source	0.54546096	FYVE-type domain-containing protein
Zm00001eb239130	OG0006664	2	blue	source	0.54546096	FYVE-type domain-containing protein
Zm00001eb234980	OG0020522	2	blue	source	0.54530425	Sodium-coupled neutral amino acid transporter 2
Zm00001eb001900	OG0012406	2	blue	source	0.54477803	#N/A
Zm00001eb403660	OG0012406	2	blue	source	0.54477803	CNNM transmembrane domain-containing protein
Zm00001eb146880	OG0016440	2	blue	source	0.54353607	Uricase
Zm00001eb192340	OG0012994	2	blue	source	0.54243741	Putative serine/threonine-protein kinase vps15
Zm00001eb257890	OG0012994	2	blue	source	0.54243741	Putative serine/threonine-protein kinase vps15
Zm00001eb016850	OG0009012	2	blue	source	0.54141276	UDP-glucose 4-epimerase 2
Zm00001eb178330	OG0011880	2	blue	source	0.54006476	Phosphatidylinositol 3-kinase
Zm00001eb433420	OG0018932	2	blue	source	0.53973085	probable polyamine oxidase 4
Zm00001eb191080	OG0016334	2	blue	source	0.53947794	ATG8-interacting protein 1
Zm00001eb194100	OG0010442	2	blue	source	0.53924536	RRM domain-containing protein
Zm00001eb255370	OG0010442	2	blue	source	0.53924536	RNA-binding 24
Zm00001eb249990	OG0016858	2	blue	source	0.53824858	Purine-uracil permease NCS1
Zm00001eb073510	OG0015651	2	blue	source	0.53739963	SPX domain-containing protein
Zm00001eb428590	OG0015651	2	blue	source	0.53739963	SPX domain-containing protein
Zm00001eb067890	OG0002331	2	blue	source	0.53710995	Protein kinase domain-containing protein
Zm00001eb067900	OG0002331	2	blue	source	0.53710995	Protein kinase domain-containing protein
Zm00001eb432490	OG0002331	2	blue	source	0.53710995	Protein kinase domain-containing protein
Zm00001eb134330	OG0016372	2	blue	source	0.53562605	Malate dehydrogenase
Zm00001eb054520	OG0006974	2	blue	source	0.53560836	Phytanoyl-CoA dioxygenase
Zm00001eb216580	OG0006974	2	blue	source	0.53560836	PhyH domain-containing protein
Zm00001eb119900	OG0011759	2	blue	source	0.53493772	Transcription factor bHLH30
Zm00001eb332150	OG0011694	2	blue	source	0.53474213	Protein-serine/threonine phosphatase
Zm00001eb340720	OG0018217	2	blue	source	0.53398807	3-hydroxyacyl-CoA dehydrogenase
Zm00001eb306020	OG0021743	2	blue	source	0.5339699	SNAP25 homologous protein SNAP33
Zm00001eb266340	OG0005258	2	blue	source	0.53354164	
Zm00001eb355620	OG0005258	2	blue	source	0.53354164	
Zm00001eb233250	OG0010745	2	blue	source	0.5333006	VQ domain-containing protein
Zm00001eb155650	OG0011584	2	blue	source	0.53272809	Salicylate carboxymethyltransferase
Zm00001eb284200	OG0011868	2	blue	source	0.53139878	O-acyltransferase
Zm00001eb407080	OG0016307	2	blue	source	0.531338	
Zm00001eb102540	OG0004324	2	blue	source	0.53087994	NAC domain-containing protein
Zm00001eb317890	OG0004324	2	blue	source	0.53087994	NAC domain-containing protein
Zm00001eb371300	OG0019512	2	blue	source	0.53069308	Glycosyltransferase
Zm00001eb259360	OG0021669	2	blue	source	0.52997722	Tetratricopeptide-like helical
Zm00001eb180910	OG0011353	2	blue	source	0.52978672	
Zm00001eb241800	OG0011353	2	blue	source	0.52978672	
Zm00001eb065800	OG0017414	2	blue	source	0.52913708	Cysteine protease
Zm00001eb433950	OG0017414	2	blue	source	0.52913708	Cysteine protease
Zm00001eb345750	OG0013473	2	blue	source	0.52895024	VOC domain-containing protein
Zm00001eb075630	OG0014231	2	blue	source	0.52865059	Remorin
Zm00001eb427400	OG0014231	2	blue	source	0.52865059	Remorin
Zm00001eb286650	OG0020151	2	blue	source	0.52819865	
Zm00001eb101080	OG0013672	2	blue	source	0.5272447	MADS box interactor-like
Zm00001eb315410	OG0013672	2	blue	source	0.5272447	MADS box interactor-like
Zm00001eb264980	OG0007894	2	blue	source	0.52708159	Glutamate--cysteine ligase
Zm00001eb354890	OG0007894	2	blue	source	0.52708159	Glutamate--cysteine ligase
Zm00001eb376120	OG0007360	2	blue	source	0.52611775	Ubiquitin-associated 1
Zm00001eb267720	OG0015091	2	blue	source	0.52507853	Phospholipid-transporting ATPase
Zm00001eb382490	OG0022354	2	blue	source	0.52498669	Alpha-1
Zm00001eb225200	OG0005922	2	blue	source	0.52441774	Early nodulin-like protein 2
Zm00001eb194160	OG0009135	2	blue	source	0.52406073	VQ domain-containing protein
Zm00001eb255230	OG0009135	2	blue	source	0.52406073	VQ domain-containing protein
Zm00001eb082970	OG0011043	2	blue	source	0.52397658	Alba domain-containing protein
Zm00001eb015400	OG0011150	2	blue	source	0.52376888	J domain-containing protein
Zm00001eb063360	OG0001662	2	blue	source	0.5232739	CMP/dCMP-type deaminase domain-containing protein
Zm00001eb304250	OG0001662	2	blue	source	0.5232739	guanosine deaminase
Zm00001eb425560	OG0021266	2	blue	source	0.52239089	Inositol transporter 1
Zm00001eb221910	OG0011823	2	blue	source	0.51973154	PPPDE domain-containing protein
Zm00001eb154570	OG0010034	2	blue	source	0.51936484	FLZ-type domain-containing protein
Zm00001eb340480	OG0010034	2	blue	source	0.51936484	FLZ-type domain-containing protein
Zm00001eb163330	OG0003942	2	blue	source	0.51821535	Alpha/beta-Hydrolases superfamily protein
Zm00001eb369890	OG0024267	2	blue	source	0.5180497	Protein kinase domain-containing protein
Zm00001eb048480	OG0020814	2	blue	source	0.51732794	F-box/kelch-repeat protein SKIP11
Zm00001eb223320	OG0020814	2	blue	source	0.51732794	F-box/kelch-repeat protein SKIP11
Zm00001eb419890	OG0020617	2	blue	source	0.51729194	Non-functional NADPH-dependent codeinone reductase 2
Zm00001eb063430	OG0019917	2	blue	source	0.51675174	Galactokinase
Zm00001eb184610	OG0009090	2	blue	source	0.51658515	Adenine phosphoribosyltransferase
Zm00001eb247050	OG0009090	2	blue	source	0.51658515	Adenine phosphoribosyltransferase
Zm00001eb050630	OG0020785	2	blue	source	0.51648932	Cationic amino acid transporter 1
Zm00001eb330150	OG0015411	2	blue	source	0.51602641	Alpha/beta-Hydrolases superfamily protein
Zm00001eb168480	OG0021697	2	blue	source	0.51575618	Pyruvate kinase
Zm00001eb296670	OG0010948	2	blue	source	0.51559393	Phytochrome interacting factor 3
Zm00001eb033580	OG0005006	2	blue	source	0.51555896	NMO domain-containing protein
Zm00001eb286490	OG0008321	2	blue	source	0.51541504	WRKY53-superfamily of TFs having WRKY and zinc finger domains
Zm00001eb350280	OG0008321	2	blue	source	0.51541504	WRKY53-superfamily of TFs having WRKY and zinc finger domains
Zm00001eb430950	OG0008321	2	blue	source	0.51541504	Putative WRKY transcription factor 33
Zm00001eb095690	OG0011656	2	blue	source	0.51511998	Tuber-specific and sucrose-responsive element binding factor
Zm00001eb307400	OG0011656	2	blue	source	0.51511998	Sucrose responsive element binding protein
Zm00001eb042370	OG0007339	2	blue	source	0.51484961	probable alpha
Zm00001eb178890	OG0007339	2	blue	source	0.51484961	probable alpha
Zm00001eb149900	OG0004837	2	blue	source	0.51478338	Dentin sialophosphoprotein
Zm00001eb369110	OG0004837	2	blue	source	0.51478338	Dentin sialophosphoprotein
Zm00001eb156040	OG0006192	2	blue	source	0.51471764	AP2/ERF and B3 domain-containing transcription repressor TEM1
Zm00001eb360750	OG0006192	2	blue	source	0.51471764	AP2/ERF and B3 domain-containing transcription repressor TEM1
Zm00001eb054410	OG0011776	2	blue	source	0.51447874	Oxysterol-binding protein-related protein 1C
Zm00001eb216680	OG0011776	2	blue	source	0.51447874	Oxysterol-binding protein-related protein 1C
Zm00001eb060660	OG0017217	2	blue	source	0.51433156	Transmembrane BAX inhibitor motif-containing protein 4
Zm00001eb207090	OG0002844	2	blue	source	0.51395789	Copper-transporting ATPase RAN1
Zm00001eb389830	OG0002844	2	blue	source	0.51395789	Copper-transporting ATPase RAN1
Zm00001eb417740	OG0015108	2	blue	source	0.51392808	
Zm00001eb378110	OG0002661	2	blue	source	0.51382512	
Zm00001eb388760	OG0009794	2	blue	source	0.51335079	
Zm00001eb123630	OG0010193	2	blue	source	0.51325253	Putative E3 ubiquitin-protein ligase HIP1
Zm00001eb336170	OG0010193	2	blue	source	0.51325253	Putative E3 ubiquitin-protein ligase HIP1
Zm00001eb006940	OG0016106	2	blue	source	0.51262361	#N/A
Zm00001eb130620	OG0023056	2	blue	source	0.51118769	UDP-glucuronate decarboxylase
Zm00001eb400030	OG0016086	2	blue	source	0.50822054	Fibronectin type III domain protein
Zm00001eb282290	OG0015121	2	blue	source	0.50752746	E3 ubiquitin-protein ligase MBR2
Zm00001eb208110	OG0015530	2	blue	source	0.50587204	L-arabinokinase
Zm00001eb189940	OG0010430	2	blue	source	0.50501023	Potassium transporter
Zm00001eb253500	OG0010430	2	blue	source	0.50501023	Potassium transporter
Zm00001eb287350	OG0002098	2	blue	source	0.50469543	Cysteine-rich receptor-like protein kinase 2
Zm00001eb354860	OG0002098	2	blue	source	0.50469543	Cysteine-rich receptor-like protein kinase 42
Zm00001eb016250	OG0023104	2	blue	source	0.50444937	#N/A
Zm00001eb016290	OG0023104	2	blue	source	0.50444937	Sucrose synthase
Zm00001eb201730	OG0012642	2	blue	source	0.50423397	Tubulin alpha-6 chain
Zm00001eb066700	OG0005026	2	blue	source	0.50321267	#N/A
Zm00001eb066720	OG0005026	2	blue	source	0.50321267	Adenylate kinase
Zm00001eb066740	OG0005026	2	blue	source	0.50321267	Adenylate kinase
Zm00001eb066750	OG0005026	2	blue	source	0.50321267	Adenylate kinase
Zm00001eb066760	OG0005026	2	blue	source	0.50321267	Adenylate kinase
Zm00001eb433400	OG0005026	2	blue	source	0.50321267	Adenylate kinase
Zm00001eb012310	OG0017695	2	blue	source	0.50311491	Initiator binding protein1
Zm00001eb397700	OG0017695	2	blue	source	0.50311491	Initiator binding protein1
Zm00001eb103050	OG0014542	2	blue	source	0.50304179	ATG8-interacting protein 1
Zm00001eb318800	OG0014542	2	blue	source	0.50304179	ATG8-interacting protein 1
Zm00001eb155640	OG0004359	2	blue	source	0.50291563	CRAL-TRIO domain-containing protein
Zm00001eb361010	OG0004359	2	blue	source	0.50291563	Phosphatidylinositol/phosphatidylcholine transfer protein
Zm00001eb111230	OG0006412	2	blue	source	0.50266034	AAA domain-containing protein
Zm00001eb161610	OG0010080	2	blue	source	0.5026224	J domain-containing protein
Zm00001eb248960	OG0009098	2	blue	source	0.50186216	Cytochrome b5 heme-binding domain-containing protein
Zm00001eb149000	OG0014816	2	blue	source	0.5008107	Protein trichome birefringence-like
